   TIME       H          H-         H+         H2+        H3+        He+        He         HeH+       C+         C        
   6.310E+04  1.398E-18  5.550E-17  6.147E-15  4.079E-14  2.761E-17  3.650E-13  1.144E-14  1.783E-15  7.760E-15  4.787E-18
   7.943E+04  1.465E-18  5.502E-17  7.913E-15  4.571E-14  3.882E-17  4.931E-13  1.302E-14  1.999E-15  8.037E-15  6.591E-18
   1.000E+05  1.568E-18  4.941E-17  1.001E-14  5.518E-14  5.289E-17  6.332E-13  1.508E-14  2.214E-15  7.723E-15  8.081E-18
   1.259E+05  1.727E-18  3.884E-17  1.236E-14  7.457E-14  6.880E-17  7.271E-13  1.780E-14  2.439E-15  6.689E-15  8.106E-18
   1.585E+05  1.984E-18  2.527E-17  1.477E-14  1.190E-13  8.339E-17  6.665E-13  2.098E-14  2.715E-15  5.023E-15  5.853E-18
   1.995E+05  2.417E-18  1.262E-17  1.695E-14  2.346E-13  8.908E-17  3.954E-13  2.302E-14  3.152E-15  3.110E-15  2.425E-18
   2.512E+05  3.139E-18  5.585E-18  1.851E-14  5.413E-13  7.636E-17  1.213E-13  2.004E-14  3.986E-15  1.586E-15  4.149E-19
   3.162E+05  4.299E-18  5.240E-18  1.945E-14  1.200E-12  5.201E-17  4.043E-14  1.129E-14  5.603E-15  9.830E-16  2.828E-20
   3.981E+05  5.048E-18  5.048E-18  2.138E-14  8.318E-13  5.094E-17  3.955E-14  5.993E-15  7.419E-15  7.075E-16  5.376E-21
   5.012E+05  5.703E-18  2.293E-18  2.392E-14  3.376E-13  5.583E-17  2.231E-14  3.121E-15  8.990E-15  3.441E-16  2.291E-21
   6.310E+05  5.460E-18  8.111E-19  2.356E-14  1.138E-13  5.486E-17  9.164E-15  1.367E-15  9.254E-15  1.376E-16  1.139E-21
   7.943E+05  4.266E-18  2.606E-19  1.894E-14  3.384E-14  4.509E-17  3.276E-15  5.184E-16  7.548E-15  4.937E-17  6.836E-22
   1.000E+06  2.899E-18  8.369E-20  1.287E-14  9.979E-15  3.172E-17  1.115E-15  1.816E-16  5.169E-15  1.744E-17  4.956E-22
   1.259E+06  1.874E-18  2.960E-20  8.162E-15  3.287E-15  2.080E-17  3.889E-16  6.406E-17  3.307E-15  6.710E-18  4.154E-22
   1.585E+06  1.228E-18  1.273E-20  5.232E-15  1.331E-15  1.367E-17  1.542E-16  2.595E-17  2.139E-15  3.122E-18  3.859E-22
   1.995E+06  8.462E-19  6.816E-21  3.536E-15  6.834E-16  9.398E-18  7.609E-17  1.393E-17  1.459E-15  1.832E-18  3.888E-22
   2.512E+06  6.256E-19  4.293E-21  2.574E-15  4.261E-16  6.910E-18  4.598E-17  1.008E-17  1.071E-15  1.291E-18  4.173E-22
   3.162E+06  5.007E-19  3.047E-21  2.036E-15  3.067E-16  5.494E-18  3.203E-17  8.797E-18  8.534E-16  1.027E-18  4.617E-22
   3.981E+06  4.334E-19  2.414E-21  1.748E-15  2.485E-16  4.727E-18  2.509E-17  8.291E-18  7.366E-16  8.926E-19  5.015E-22
   5.012E+06  4.008E-19  2.115E-21  1.608E-15  2.216E-16  4.353E-18  2.183E-17  7.985E-18  6.800E-16  8.282E-19  5.210E-22
   6.310E+06  3.875E-19  1.996E-21  1.551E-15  2.109E-16  4.201E-18  2.053E-17  7.801E-18  6.570E-16  8.021E-19  5.257E-22
   7.943E+06  3.834E-19  1.960E-21  1.534E-15  2.076E-16  4.153E-18  2.013E-17  7.727E-18  6.499E-16  7.940E-19  5.260E-22
   1.000E+07  3.826E-19  1.952E-21  1.530E-15  2.069E-16  4.143E-18  2.005E-17  7.709E-18  6.484E-16  7.923E-19  5.259E-22
   1.259E+07  3.824E-19  1.951E-21  1.529E-15  2.068E-16  4.142E-18  2.004E-17  7.707E-18  6.481E-16  7.920E-19  5.259E-22
   1.585E+07  3.824E-19  1.951E-21  1.529E-15  2.068E-16  4.142E-18  2.004E-17  7.707E-18  6.481E-16  7.920E-19  5.259E-22
   1.995E+07  3.824E-19  1.951E-21  1.529E-15  2.068E-16  4.142E-18  2.004E-17  7.707E-18  6.481E-16  7.920E-19  5.259E-22
   2.512E+07  3.824E-19  1.951E-21  1.529E-15  2.068E-16  4.142E-18  2.004E-17  7.707E-18  6.481E-16  7.920E-19  5.259E-22
   3.162E+07  3.824E-19  1.951E-21  1.529E-15  2.068E-16  4.142E-18  2.004E-17  7.707E-18  6.481E-16  7.920E-19  5.259E-22
   3.981E+07  3.824E-19  1.951E-21  1.529E-15  2.068E-16  4.142E-18  2.004E-17  7.707E-18  6.481E-16  7.920E-19  5.259E-22
   5.012E+07  3.824E-19  1.951E-21  1.529E-15  2.068E-16  4.142E-18  2.004E-17  7.707E-18  6.481E-16  7.920E-19  5.259E-22
   6.310E+07  3.824E-19  1.951E-21  1.529E-15  2.068E-16  4.142E-18  2.004E-17  7.707E-18  6.481E-16  7.920E-19  5.259E-22
   7.943E+07  3.824E-19  1.951E-21  1.529E-15  2.068E-16  4.142E-18  2.004E-17  7.707E-18  6.481E-16  7.920E-19  5.259E-22
   1.000E+08  3.824E-19  1.951E-21  1.529E-15  2.068E-16  4.142E-18  2.004E-17  7.707E-18  6.481E-16  7.920E-19  5.259E-22
   TIME       HS2+       CH3C3N+    HS2        SiC3H+     H2S2+      CH3C3NH+   SiC3H2+    H2S2       C3P        NCCNCH3+ 



   TIME       H3S2+      PC3H+      C3S+       C3S        HC3S+      C6-        C6+        C6         C6H        C6H+     
   1.259E+00  1.794E-26  2.092E-27  4.668E-21  4.712E-20  1.151E-20  1.189E-23  6.755E-23  9.252E-24  1.151E-25  2.255E-24
   1.585E+00  3.671E-26  2.601E-26  6.191E-20  1.524E-18  1.533E-19  2.797E-21  5.411E-21  1.611E-21  2.324E-23  1.857E-22
   1.995E+00  5.335E-26  1.226E-25  3.010E-19  1.249E-17  7.237E-19  7.736E-20  7.886E-20  4.010E-20  6.569E-22  2.733E-21
   2.512E+00  6.688E-26  3.927E-25  9.880E-19  5.996E-17  2.278E-18  9.680E-19  6.001E-19  4.757E-19  8.921E-21  2.093E-20
   3.162E+00  7.677E-26  1.016E-24  2.611E-18  2.144E-16  5.727E-18  7.988E-18  3.218E-18  3.805E-18  8.277E-20  1.129E-19
   3.981E+00  8.315E-26  2.280E-24  5.976E-18  6.315E-16  1.241E-17  5.090E-17  1.380E-17  2.376E-17  6.084E-19  4.868E-19
   5.012E+00  8.676E-26  4.611E-24  1.230E-17  1.610E-15  2.406E-17  2.711E-16  5.038E-17  1.248E-16  3.810E-18  1.789E-18
   6.310E+00  8.867E-26  8.577E-24  2.321E-17  3.652E-15  4.269E-17  1.261E-15  1.622E-16  5.749E-16  2.113E-17  5.806E-18
   7.943E+00  8.982E-26  1.488E-23  4.074E-17  7.499E-15  7.027E-17  5.254E-15  4.698E-16  2.378E-15  1.059E-16  1.698E-17
   1.000E+01  9.085E-26  2.430E-23  6.711E-17  1.409E-14  1.083E-16  1.989E-14  1.239E-15  8.956E-15  4.849E-16  4.529E-17
   1.259E+01  9.207E-26  3.760E-23  1.045E-16  2.443E-14  1.573E-16  6.890E-14  2.991E-15  3.091E-14  2.037E-15  1.110E-16
   1.585E+01  9.365E-26  5.542E-23  1.548E-16  3.935E-14  2.164E-16  2.190E-13  6.639E-15  9.796E-14  7.861E-15  2.508E-16
   1.995E+01  9.571E-26  7.804E-23  2.188E-16  5.923E-14  2.835E-16  6.378E-13  1.356E-14  2.847E-13  2.782E-14  5.239E-16
   2.512E+01  9.843E-26  1.053E-22  2.964E-16  8.382E-14  3.557E-16  1.697E-12  2.548E-14  7.560E-13  9.001E-14  1.014E-15
   3.162E+01  1.020E-25  1.367E-22  3.863E-16  1.124E-13  4.307E-16  4.104E-12  4.411E-14  1.827E-12  2.649E-13  1.821E-15
   3.981E+01  1.069E-25  1.724E-22  4.881E-16  1.444E-13  5.085E-16  8.997E-12  7.061E-14  4.002E-12  7.053E-13  3.053E-15
   5.012E+01  1.136E-25  2.138E-22  6.044E-16  1.800E-13  5.925E-16  1.789E-11  1.052E-13  7.951E-12  1.694E-12  4.828E-15
   6.310E+01  1.229E-25  2.650E-22  7.448E-16  2.214E-13  6.914E-16  3.246E-11  1.480E-13  1.443E-11  3.679E-12  7.320E-15
   7.943E+01  1.361E-25  3.344E-22  9.281E-16  2.735E-13  8.190E-16  5.457E-11  2.002E-13  2.425E-11  7.309E-12  1.089E-14
   1.000E+02  1.556E-25  4.360E-22  1.188E-15  3.449E-13  9.959E-16  8.684E-11  2.665E-13  3.861E-11  1.358E-11  1.634E-14
   1.259E+02  1.853E-25  5.939E-22  1.579E-15  4.493E-13  1.253E-15  1.340E-10  3.570E-13  5.960E-11  2.432E-11  2.541E-14
   1.585E+02  2.325E-25  8.517E-22  2.201E-15  6.099E-13  1.641E-15  2.042E-10  4.901E-13  9.093E-11  4.309E-11  4.185E-14
   1.995E+02  3.125E-25  1.293E-21  3.234E-15  8.660E-13  2.241E-15  3.104E-10  6.963E-13  1.384E-10  7.682E-11  7.398E-14
   2.512E+02  4.593E-25  2.086E-21  5.018E-15  1.284E-12  3.185E-15  4.693E-10  1.026E-12  2.096E-10  1.383E-10  1.412E-13
   3.162E+02  7.604E-25  3.571E-21  8.179E-15  1.966E-12  4.653E-15  6.956E-10  1.558E-12  3.117E-10  2.495E-10  2.903E-13
   3.981E+02  1.474E-24  6.386E-21  1.370E-14  3.004E-12  6.759E-15  9.787E-10  2.375E-12  4.408E-10  4.408E-10  6.304E-13
   5.012E+02  3.482E-24  1.133E-20  2.228E-14  4.277E-12  9.072E-15  1.233E-09  3.396E-12  5.607E-10  7.263E-10  1.359E-12
   6.310E+02  1.011E-23  1.815E-20  3.190E-14  5.157E-12  1.011E-14  1.289E-09  4.013E-12  5.963E-10  1.027E-09  2.557E-12
   7.943E+02  3.407E-23  2.461E-20  3.699E-14  5.038E-12  8.848E-15  1.073E-09  3.470E-12  5.121E-10  1.155E-09  3.666E-12
   1.000E+03  1.227E-22  3.185E-20  3.644E-14  4.366E-12  6.770E-15  7.607E-10  2.281E-12  3.836E-10  1.080E-09  4.072E-12
   1.259E+03  4.671E-22  5.328E-20  3.624E-14  3.962E-12  5.710E-15  5.301E-10  1.361E-12  2.944E-10  9.938E-10  4.135E-12
   1.585E+03  1.981E-21  1.485E-19  4.047E-14  4.131E-12  6.354E-15  3.995E-10  8.011E-13  2.608E-10  1.005E-09  4.197E-12
   1.995E+03  9.403E-21  7.073E-19  4.900E-14  4.845E-12  9.186E-15  3.176E-10  4.401E-13  2.668E-10  1.072E-09  3.978E-12
   2.512E+03  4.280E-20  4.425E-18  5.950E-14  5.921E-12  1.485E-14  2.309E-10  2.066E-13  2.704E-10  1.001E-09  3.019E-12
   3.162E+03  1.490E-19  2.301E-17  7.131E-14  7.147E-12  2.412E-14  1.329E-10  8.633E-14  2.156E-10  7.013E-10  1.765E-12
   3.981E+03  3.785E-19  7.821E-17  8.885E-14  8.572E-12  3.721E-14  7.175E-11  4.309E-14  1.480E-10  4.623E-10  1.073E-12
   5.012E+03  7.622E-19  1.855E-16  1.129E-13  1.047E-11  5.212E-14  5.110E-11  3.203E-14  1.220E-10  3.946E-10  8.905E-13
   6.310E+03  1.286E-18  3.443E-16  1.380E-13  1.300E-11  6.654E-14  4.547E-11  3.059E-14  1.185E-10  3.967E-10  9.046E-13
   7.943E+03  1.896E-18  5.469E-16  1.609E-13  1.612E-11  8.011E-14  4.363E-11  3.206E-14  1.208E-10  4.163E-10  9.865E-13
   1.000E+04  2.537E-18  7.882E-16  1.823E-13  1.975E-11  9.392E-14  4.301E-11  3.482E-14  1.252E-10  4.435E-10  1.105E-12
   1.259E+04  3.157E-18  1.063E-15  2.031E-13  2.382E-11  1.091E-13  4.303E-11  3.844E-14  1.309E-10  4.778E-10  1.251E-12
   1.585E+04  3.728E-18  1.369E-15  2.243E-13  2.831E-11  1.270E-13  4.351E-11  4.270E-14  1.379E-10  5.203E-10  1.423E-12
   1.995E+04  4.278E-18  1.715E-15  2.479E-13  3.333E-11  1.495E-13  4.435E-11  4.743E-14  1.463E-10  5.731E-10  1.617E-12
   2.512E+04  4.888E-18  2.118E-15  2.762E-13  3.923E-11  1.791E-13  4.552E-11  5.235E-14  1.562E-10  6.397E-10  1.823E-12
   3.162E+04  5.669E-18  2.594E-15  3.112E-13  4.668E-11  2.192E-13  4.700E-11  5.699E-14  1.676E-10  7.248E-10  2.027E-12
   3.981E+04  6.714E-18  3.144E-15  3.526E-13  5.664E-11  2.737E-13  4.873E-11  6.046E-14  1.804E-10  8.345E-10  2.198E-12
   5.012E+04  8.078E-18  3.732E-15  3.965E-13  7.029E-11  3.464E-13  5.060E-11  6.135E-14  1.939E-10  9.762E-10  2.278E-12
   6.310E+04  9.776E-18  4.254E-15  4.332E-13  8.869E-11  4.386E-13  5.233E-11  5.796E-14  2.062E-10  1.158E-09  2.199E-12
   7.943E+04  1.178E-17  4.530E-15  4.472E-13  1.122E-10  5.469E-13  5.339E-11  4.946E-14  2.138E-10  1.388E-09  1.920E-12
   1.000E+05  1.404E-17  4.378E-15  4.244E-13  1.391E-10  6.610E-13  5.275E-11  3.736E-14  2.117E-10  1.671E-09  1.489E-12
   1.259E+05  1.651E-17  3.741E-15  3.638E-13  1.643E-10  7.605E-13  4.863E-11  2.541E-14  1.930E-10  1.986E-09  1.052E-12
   1.585E+05  1.917E-17  2.758E-15  2.848E-13  1.784E-10  8.093E-13  3.874E-11  1.730E-14  1.505E-10  2.228E-09  7.622E-13
   1.995E+05  2.183E-17  1.686E-15  2.157E-13  1.705E-10  7.683E-13  2.314E-11  1.441E-14  8.834E-11  2.145E-09  7.025E-13
   2.512E+05  2.378E-17  7.763E-16  1.698E-13  1.490E-10  7.198E-13  8.446E-12  1.656E-14  3.492E-11  1.482E-09  9.457E-13
   3.162E+05  2.478E-17  3.029E-16  1.880E-13  1.946E-10  1.054E-12  2.535E-12  2.223E-14  1.508E-11  2.937E-10  1.489E-12
   3.981E+05  2.944E-17  1.829E-16  1.921E-13  3.019E-10  1.154E-12  2.255E-13  2.360E-15  1.493E-12  9.962E-12  1.618E-13
   5.012E+05  3.626E-17  8.811E-17  1.188E-13  2.613E-10  7.889E-13  3.974E-14  4.397E-16  2.818E-13  1.806E-12  3.033E-14
   6.310E+05  3.783E-17  3.521E-17  5.256E-14  1.523E-10  3.964E-13  9.957E-15  1.056E-16  7.111E-14  4.631E-13  7.341E-15
   7.943E+05  3.163E-17  1.265E-17  1.726E-14  6.372E-11  1.533E-13  2.435E-15  2.533E-17  1.770E-14  1.166E-13  1.771E-15
   1.000E+06  2.244E-17  4.467E-18  4.746E-15  2.181E-11  5.172E-14  5.665E-16  5.861E-18  4.228E-15  2.794E-14  4.111E-16
   1.259E+06  1.489E-17  1.711E-18  1.306E-15  7.325E-12  1.784E-14  1.311E-16  1.349E-18  1.005E-15  6.634E-15  9.481E-17
   1.585E+06  9.913E-18  7.827E-19  4.246E-16  2.851E-12  7.212E-15  3.397E-17  3.462E-19  2.666E-16  1.747E-15  2.435E-17
   1.995E+06  6.905E-18  4.430E-19  1.779E-16  1.398E-12  3.634E-15  1.216E-17  1.205E-19  9.652E-17  6.274E-16  8.478E-18
   2.512E+06  5.142E-18  2.958E-19  9.399E-17  8.425E-13  2.215E-15  6.596E-18  6.184E-20  5.191E-17  3.392E-16  4.352E-18
   3.162E+06  4.136E-18  2.219E-19  5.963E-17  5.912E-13  1.561E-15  4.739E-18  4.167E-20  3.662E-17  2.432E-16  2.937E-18
   3.981E+06  3.590E-18  1.834E-19  4.428E-17  4.698E-13  1.243E-15  3.957E-18  3.306E-20  3.006E-17  2.030E-16  2.332E-18
   5.012E+06  3.324E-18  1.648E-19  3.756E-17  4.138E-13  1.097E-15  3.609E-18  2.923E-20  2.712E-17  1.852E-16  2.063E-18
   6.310E+06  3.216E-18  1.573E-19  3.497E-17  3.917E-13  1.039E-15  3.470E-18  2.771E-20  2.593E-17  1.781E-16  1.956E-18
   7.943E+06  3.182E-18  1.549E-19  3.418E-17  3.849E-13  1.021E-15  3.426E-18  2.724E-20  2.556E-17  1.758E-16  1.923E-18
   1.000E+07  3.175E-18  1.544E-19  3.401E-17  3.834E-13  1.017E-15  3.416E-18  2.713E-20  2.548E-17  1.753E-16  1.915E-18
   1.259E+07  3.174E-18  1.543E-19  3.399E-17  3.832E-13  1.017E-15  3.415E-18  2.712E-20  2.547E-17  1.753E-16  1.914E-18
   1.585E+07  3.174E-18  1.543E-19  3.399E-17  3.832E-13  1.017E-15  3.414E-18  2.712E-20  2.546E-17  1.753E-16  1.914E-18
   1.995E+07  3.174E-18  1.543E-19  3.399E-17  3.832E-13  1.017E-15  3.414E-18  2.712E-20  2.546E-17  1.753E-16  1.914E-18
   2.512E+07  3.174E-18  1.543E-19  3.399E-17  3.832E-13  1.017E-15  3.414E-18  2.712E-20  2.546E-17  1.753E-16  1.914E-18
   3.162E+07  3.174E-18  1.543E-19  3.399E-17  3.832E-13  1.017E-15  3.414E-18  2.712E-20  2.546E-17  1.753E-16  1.914E-18
   3.981E+07  3.174E-18  1.543E-19  3.399E-17  3.832E-13  1.017E-15  3.414E-18  2.712E-20  2.546E-17  1.753E-16  1.914E-18
   5.012E+07  3.174E-18  1.543E-19  3.399E-17  3.832E-13  1.017E-15  3.414E-18  2.712E-20  2.546E-17  1.753E-16  1.914E-18
   6.310E+07  3.174E-18  1.543E-19  3.399E-17  3.832E-13  1.017E-15  3.414E-18  2.712E-20  2.546E-17  1.753E-16  1.914E-18
   7.943E+07  3.174E-18  1.543E-19  3.399E-17  3.832E-13  1.017E-15  3.414E-18  2.712E-20  2.546E-17  1.753E-16  1.914E-18
   1.000E+08  3.174E-18  1.543E-19  3.399E-17  3.832E-13  1.017E-15  3.414E-18  2.712E-20  2.546E-17  1.753E-16  1.914E-18
   TIME       H3S2+      PC3H+      C3S+       C3S        HC3S+      C6-        C6+        C6         C6H        C6H+     



   TIME       C6H-       C5N+       C6H2       C5N-       C5N        C6H2+      HC5N       HC5N+      C6H3+      HC5NH+   
   1.259E+00  5.342E-26  1.160E-24  4.412E-27  1.382E-23  1.480E-23  1.688E-26  6.609E-24  1.147E-24  4.798E-28  1.877E-25
   1.585E+00  1.460E-23  3.942E-23  1.536E-24  3.737E-21  2.940E-21  1.380E-24  5.095E-22  3.991E-23  7.624E-26  6.575E-24
   1.995E+00  4.591E-22  3.299E-22  6.021E-23  1.072E-19  7.561E-20  2.035E-23  6.681E-21  3.365E-22  1.839E-24  5.561E-23
   2.512E+00  6.579E-21  1.616E-21  9.963E-22  1.335E-18  8.913E-19  1.567E-22  4.530E-20  1.654E-21  2.115E-23  2.741E-22
   3.162E+00  6.302E-20  5.912E-21  1.027E-20  1.071E-17  6.926E-18  8.527E-22  2.208E-19  6.069E-21  1.624E-22  1.009E-21
   3.981E+00  4.730E-19  1.791E-20  7.791E-20  6.523E-17  4.134E-17  3.728E-21  9.012E-19  1.843E-20  9.612E-22  3.074E-21
   5.012E+00  3.005E-18  4.730E-20  4.720E-19  3.276E-16  2.048E-16  1.396E-20  3.353E-18  4.877E-20  4.704E-21  8.171E-21
   6.310E+00  1.684E-17  1.120E-19  2.390E-18  1.420E-15  8.788E-16  4.640E-20  1.187E-17  1.158E-19  1.977E-20  1.950E-20
   7.943E+00  8.506E-17  2.421E-19  1.038E-17  5.447E-15  3.349E-15  1.396E-19  4.051E-17  2.508E-19  7.270E-20  4.254E-20
   1.000E+01  3.917E-16  4.821E-19  3.924E-17  1.879E-14  1.150E-14  3.839E-19  1.324E-16  5.012E-19  2.361E-19  8.573E-20
   1.259E+01  1.653E-15  8.909E-19  1.308E-16  5.876E-14  3.581E-14  9.685E-19  4.094E-16  9.300E-19  6.784E-19  1.608E-19
   1.585E+01  6.399E-15  1.534E-18  3.886E-16  1.671E-13  1.015E-13  2.240E-18  1.185E-15  1.610E-18  1.723E-18  2.822E-19
   1.995E+01  2.270E-14  2.472E-18  1.048E-15  4.321E-13  2.620E-13  4.742E-18  3.182E-15  2.611E-18  3.860E-18  4.657E-19
   2.512E+01  7.357E-14  3.743E-18  2.629E-15  1.013E-12  6.136E-13  9.166E-18  7.871E-15  3.985E-18  7.618E-18  7.261E-19
   3.162E+01  2.168E-13  5.353E-18  6.318E-15  2.147E-12  1.299E-12  1.621E-17  1.785E-14  5.759E-18  1.330E-17  1.078E-18
   3.981E+01  5.778E-13  7.299E-18  1.486E-14  4.098E-12  2.477E-12  2.644E-17  3.697E-14  7.951E-18  2.076E-17  1.539E-18
   5.012E+01  1.389E-12  9.601E-18  3.434E-14  7.041E-12  4.254E-12  4.029E-17  7.003E-14  1.062E-17  2.958E-17  2.142E-18
   6.310E+01  3.017E-12  1.236E-17  7.716E-14  1.094E-11  6.609E-12  5.859E-17  1.222E-13  1.392E-17  3.954E-17  2.957E-18
   7.943E+01  5.993E-12  1.584E-17  1.674E-13  1.560E-11  9.421E-12  8.343E-17  1.994E-13  1.820E-17  5.121E-17  4.122E-18
   1.000E+02  1.113E-11  2.050E-17  3.537E-13  2.088E-11  1.262E-11  1.196E-16  3.127E-13  2.412E-17  6.612E-17  5.908E-18
   1.259E+02  1.992E-11  2.713E-17  7.439E-13  2.703E-11  1.634E-11  1.775E-16  4.866E-13  3.278E-17  8.668E-17  8.845E-18
   1.585E+02  3.525E-11  3.696E-17  1.596E-12  3.468E-11  2.098E-11  2.789E-16  7.730E-13  4.601E-17  1.161E-16  1.399E-17
   1.995E+02  6.275E-11  5.192E-17  3.557E-12  4.469E-11  2.707E-11  4.737E-16  1.276E-12  6.679E-17  1.581E-16  2.355E-17
   2.512E+02  1.127E-10  7.469E-17  8.284E-12  5.772E-11  3.503E-11  8.871E-16  2.198E-12  9.955E-17  2.148E-16  4.230E-17
   3.162E+02  2.026E-10  1.081E-16  2.009E-11  7.361E-11  4.479E-11  1.870E-15  3.938E-12  1.495E-16  2.800E-16  8.072E-17
   3.981E+02  3.557E-10  1.508E-16  4.976E-11  8.971E-11  5.484E-11  4.505E-15  7.205E-12  2.165E-16  3.253E-16  1.600E-16
   5.012E+02  5.795E-10  1.874E-16  1.195E-10  9.902E-11  6.103E-11  1.211E-14  1.296E-11  2.783E-16  3.021E-16  3.098E-16
   6.310E+02  8.023E-10  1.866E-16  2.485E-10  9.346E-11  5.847E-11  3.262E-14  2.165E-11  2.836E-16  2.294E-16  5.272E-16
   7.943E+02  8.687E-10  1.439E-16  3.903E-10  7.473E-11  4.805E-11  7.493E-14  3.218E-11  2.208E-16  2.261E-16  7.374E-16
   1.000E+03  7.610E-10  9.935E-17  4.538E-10  5.381E-11  3.634E-11  1.412E-13  4.334E-11  1.527E-16  3.237E-16  9.380E-16
   1.259E+03  6.273E-10  7.547E-17  4.513E-10  3.854E-11  2.837E-11  2.498E-13  5.751E-11  1.169E-16  5.275E-16  1.327E-15
   1.585E+03  5.282E-10  6.744E-17  4.295E-10  2.992E-11  2.559E-11  4.577E-13  8.335E-11  1.064E-16  9.360E-16  2.301E-15
   1.995E+03  4.186E-10  6.725E-17  3.699E-10  2.492E-11  2.746E-11  8.192E-13  1.340E-10  1.094E-16  1.639E-15  4.770E-15
   2.512E+03  2.591E-10  6.742E-17  2.419E-10  1.932E-11  3.083E-11  1.166E-12  2.091E-10  1.146E-16  2.298E-15  1.031E-14
   3.162E+03  1.175E-10  6.216E-17  1.129E-10  1.177E-11  2.824E-11  1.131E-12  2.597E-10  1.102E-16  2.330E-15  1.863E-14
   3.981E+03  5.362E-11  5.797E-17  5.207E-11  6.463E-12  2.184E-11  9.590E-13  2.540E-10  1.038E-16  2.245E-15  2.741E-14
   5.012E+03  3.485E-11  6.289E-17  3.415E-11  4.529E-12  1.958E-11  9.785E-13  2.435E-10  1.106E-16  2.523E-15  3.903E-14
   6.310E+03  2.901E-11  7.497E-17  2.889E-11  3.949E-12  2.027E-11  1.136E-12  2.596E-10  1.297E-16  3.023E-15  5.577E-14
   7.943E+03  2.646E-11  9.072E-17  2.692E-11  3.722E-12  2.177E-11  1.362E-12  2.954E-10  1.553E-16  3.651E-15  7.764E-14
   1.000E+04  2.506E-11  1.093E-16  2.621E-11  3.611E-12  2.362E-11  1.649E-12  3.433E-10  1.857E-16  4.423E-15  1.057E-13
   1.259E+04  2.428E-11  1.310E-16  2.627E-11  3.559E-12  2.585E-11  2.005E-12  4.025E-10  2.212E-16  5.393E-15  1.421E-13
   1.585E+04  2.393E-11  1.561E-16  2.703E-11  3.549E-12  2.853E-11  2.440E-12  4.765E-10  2.624E-16  6.643E-15  1.898E-13
   1.995E+04  2.396E-11  1.848E-16  2.855E-11  3.575E-12  3.181E-11  2.963E-12  5.718E-10  3.100E-16  8.310E-15  2.529E-13
   2.512E+04  2.436E-11  2.172E-16  3.107E-11  3.633E-12  3.591E-11  3.582E-12  6.982E-10  3.643E-16  1.061E-14  3.373E-13
   3.162E+04  2.518E-11  2.527E-16  3.496E-11  3.727E-12  4.109E-11  4.290E-12  8.711E-10  4.247E-16  1.391E-14  4.516E-13
   3.981E+04  2.653E-11  2.886E-16  4.099E-11  3.860E-12  4.772E-11  5.040E-12  1.113E-09  4.878E-16  1.877E-14  6.063E-13
   5.012E+04  2.861E-11  3.191E-16  5.055E-11  4.042E-12  5.617E-11  5.711E-12  1.452E-09  5.448E-16  2.610E-14  8.105E-13
   6.310E+04  3.175E-11  3.339E-16  6.641E-11  4.283E-12  6.672E-11  6.086E-12  1.918E-09  5.795E-16  3.729E-14  1.067E-12
   7.943E+04  3.648E-11  3.215E-16  9.429E-11  4.594E-12  7.941E-11  5.937E-12  2.510E-09  5.729E-16  5.451E-14  1.366E-12
   1.000E+05  4.342E-11  2.779E-16  1.464E-10  4.968E-12  9.358E-11  5.237E-12  3.158E-09  5.164E-16  8.142E-14  1.687E-12
   1.259E+05  5.284E-11  2.130E-16  2.495E-10  5.326E-12  1.066E-10  4.310E-12  3.657E-09  4.235E-16  1.248E-13  1.971E-12
   1.585E+05  6.317E-11  1.476E-16  4.603E-10  5.427E-12  1.113E-10  3.670E-12  3.639E-09  3.247E-16  1.967E-13  2.051E-12
   1.995E+05  6.832E-11  9.994E-17  8.926E-10  4.828E-12  9.559E-11  3.625E-12  2.802E-09  2.442E-16  3.123E-13  1.650E-12
   2.512E+05  5.703E-11  6.784E-17  1.801E-09  3.246E-12  5.646E-11  4.322E-12  1.491E-09  1.731E-16  4.812E-13  8.488E-13
   3.162E+05  1.388E-11  3.948E-17  2.935E-09  9.049E-13  1.234E-11  5.503E-12  4.387E-10  1.028E-16  5.515E-13  2.509E-13
   3.981E+05  4.438E-13  1.426E-17  4.678E-10  6.789E-14  8.720E-13  5.908E-13  6.921E-11  3.133E-17  9.297E-14  5.175E-14
   5.012E+05  7.779E-14  6.026E-18  1.151E-10  1.707E-14  2.206E-13  1.157E-13  2.673E-11  1.225E-17  2.601E-14  2.087E-14
   6.310E+05  1.988E-14  2.160E-18  3.775E-11  5.126E-15  6.632E-14  2.928E-14  1.028E-11  4.203E-18  8.786E-15  7.894E-15
   7.943E+05  5.006E-15  6.479E-19  1.104E-11  1.456E-15  1.884E-14  7.351E-15  3.435E-12  1.223E-18  2.648E-15  2.570E-15
   1.000E+06  1.203E-15  1.679E-19  2.889E-12  3.814E-16  4.916E-15  1.771E-15  1.009E-12  3.084E-19  7.188E-16  7.319E-16
   1.259E+06  2.870E-16  3.986E-20  7.214E-13  9.510E-17  1.213E-15  4.224E-16  2.756E-13  7.097E-20  1.869E-16  1.924E-16
   1.585E+06  7.618E-17  9.806E-21  1.939E-13  2.527E-17  3.169E-16  1.119E-16  8.064E-14  1.686E-20  5.232E-17  5.357E-17
